timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,flowlevel,sensor2_thresh,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status,class,attack_type
00:44.2,3.70162037,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
00:52.4,3.384027778,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:00.6,3.04375,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:08.9,2.703472222,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:17.1,2.363194444,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:25.1,2.034259259,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:33.2,1.705324074,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:41.3,1.376388889,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:49.6,1.047453704,5.81,0.3,2.450000048,3,999,0.9,0,1,anomaly,DoS
01:55.6,0.707175926,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
02:00.7,0.468981481,5.81,0.3,2.450000048,3,0.862037063,0.9,0,1,normal,nil
02:05.4,0.298842593,5.81,0.3,2.450000048,3,0.022685185,0.9,0,0,normal,nil
02:11.0,5.8,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
02:14.1,5.731944444,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
02:17.9,5.595833333,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
02:20.9,5.437037037,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
02:23.6,5.323611111,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
02:26.4,5.244212963,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
02:29.3,5.210185185,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
02:32.2,5.085416667,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
02:35.0,4.971990741,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
02:37.8,4.858564815,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
02:40.7,4.745138889,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
02:43.6,4.665740741,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
02:46.5,4.631712963,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
02:49.3,4.518287037,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
02:52.1,4.404861111,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
02:55.0,4.291435185,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
02:57.9,4.166666667,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
03:00.9,4.087268519,5.81,0.3,0,3,0.09074074,0.9,0,1,normal,nil
03:03.9,4.053240741,5.81,0.3,2.450000048,3,0.249537036,0.9,0,1,normal,nil
03:06.9,3.928472222,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
03:09.8,3.803703704,5.81,0.3,2.450000048,3,0.703240752,0.9,0,1,normal,nil
03:12.7,3.690277778,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
03:15.8,3.599537037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
03:18.6,3.565509259,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
03:21.5,3.452083333,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
03:24.5,3.327314815,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
03:27.3,3.213888889,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
03:30.1,3.08912037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
03:33.1,3.009722222,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
03:36.1,2.964351852,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
03:39.1,2.839583333,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
03:42.0,2.726157407,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
03:44.8,2.601388889,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
03:48.1,2.521990741,5.81,0.3,0,3,0,0.9,0,1,normal,nil
03:51.2,2.487962963,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
03:54.4,2.351851852,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
03:57.3,2.227083333,5.81,0.3,2.450000048,3,0.680555582,0.9,0,1,normal,nil
04:00.0,2.113657407,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
04:02.6,2.000231481,5.81,0.3,2.450000048,3,0,0.9,0,1,normal,nil
04:07.5,1.898148148,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
04:12.3,1.693981481,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
04:17.8,1.501157407,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
04:23.6,1.342361111,5.81,0.3,0,3,0.181481481,0.9,0,1,normal,nil
04:29.7,1.285648148,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
04:34.6,1.036111111,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
04:39.8,0.843287037,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
04:45.1,0.627777778,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
04:50.5,0.412268519,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
04:56.6,5.8,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
05:09.1,5.743287037,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
05:21.9,5.23287037,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
05:34.2,4.711111111,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
05:46.5,4.212037037,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
05:58.9,3.712962963,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
06:11.2,3.213888889,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
06:23.6,2.714814815,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
06:35.9,2.204398148,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
06:48.2,1.693981481,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
07:00.6,1.183564815,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
07:12.9,0.673148148,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
07:25.3,5.777314815,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
07:37.7,5.278240741,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
07:50.1,4.767824074,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
08:02.5,4.257407407,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
08:14.8,3.746990741,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
08:27.1,3.247916667,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
08:39.5,2.748842593,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
08:51.9,2.238425926,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
09:04.3,1.728009259,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
09:16.7,1.228935185,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
09:29.1,0.729861111,5.81,0.3,999,3,999,0.9,0,1,anomaly,DoS
09:42.1,0.298842593,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
09:54.5,5.8,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
10:06.9,5.8,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
10:19.4,5.8,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
10:24.7,5.8,5.81,0.3,0,3,0.385648161,0.9,0,1,normal,nil
10:29.3,5.743287037,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
10:33.8,5.561805556,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
10:38.7,5.437037037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
10:43.5,5.380324074,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
10:49.2,5.198842593,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
10:54.0,4.971990741,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
10:57.8,4.813194444,5.81,0.3,0,3,0.13611111,0.9,0,1,normal,nil
11:01.2,4.756481481,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
11:05.4,4.62037037,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
11:08.8,4.461574074,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
11:12.8,4.325462963,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
11:16.6,4.155324074,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
11:20.3,4.00787037,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
11:23.4,3.849074074,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
11:26.7,3.769675926,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
11:29.8,3.724305556,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
11:32.8,3.599537037,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
11:36.1,3.474768519,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
11:39.3,3.35,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
11:42.8,3.259259259,5.81,0.3,0,3,0,0.9,0,1,normal,nil
11:46.2,3.213888889,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
11:49.4,3.077777778,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
11:52.7,2.941666667,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
11:55.9,2.816898148,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
11:59.2,2.726157407,5.81,0.3,0,3,0,0.9,0,1,normal,nil
12:02.3,2.680787037,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
12:05.3,2.556018519,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
12:08.2,2.442592593,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
12:11.3,2.317824074,5.81,0.3,2.450000048,3,0.862037063,0.9,0,1,normal,nil
12:14.4,2.193055556,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
12:17.3,2.102314815,5.81,0.3,0,3,0.13611111,0.9,0,1,normal,nil
12:20.3,2.07962963,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
12:23.5,1.954861111,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
12:26.5,1.81875,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
12:29.6,1.693981481,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
12:32.5,1.603240741,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
12:35.5,1.569212963,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
12:38.7,1.455787037,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
12:41.7,1.331018519,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
12:44.5,1.20625,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
12:47.5,1.092824074,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
12:50.5,1.013425926,5.81,0.3,0,3,0.113425925,0.9,0,1,normal,nil
12:53.5,0.968055556,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
12:56.7,0.85462963,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
12:59.9,0.718518519,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
13:02.9,0.59375,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
13:06.2,0.514351852,5.81,0.3,0,3,0,0.9,0,1,normal,nil
13:09.4,0.468981481,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
13:12.3,0.33287037,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
13:15.2,0.298842593,5.81,0.3,2.450000048,3,0.612500012,0.9,0,0,normal,nil
13:18.2,5.8,5.81,0.3,0,3,0.612500012,0.9,0,1,normal,nil
13:21.4,5.765972222,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
13:24.2,5.629861111,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
13:27.1,5.550462963,5.81,0.3,0,3,0,0.9,0,1,normal,nil
13:30.1,5.516435185,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
13:33.1,5.391666667,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
13:36.1,5.278240741,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
13:39.0,5.153472222,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
13:42.1,5.028703704,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
13:45.2,4.949305556,5.81,0.3,0,3,0.09074074,0.9,0,1,normal,nil
13:48.3,4.915277778,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
13:51.4,4.779166667,5.81,0.3,2.450000048,3,0.453703701,0.9,0,1,normal,nil
13:54.5,4.654398148,5.81,0.3,2.450000048,3,0.703240752,0.9,0,1,normal,nil
13:57.4,4.52962963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
14:00.5,4.438888889,5.81,0.3,0,3,0,0.9,0,1,normal,nil
14:03.6,4.404861111,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
14:06.9,4.291435185,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
14:10.3,4.143981481,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
14:13.1,4.00787037,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
14:16.0,3.905787037,5.81,0.3,2.450000048,3,0.022685185,0.9,0,1,normal,nil
14:19.3,3.792361111,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
14:22.8,3.65625,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
14:26.5,3.508796296,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
14:29.5,3.39537037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
14:33.1,3.361342593,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
14:36.2,3.225231481,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
14:39.4,3.08912037,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
14:42.3,2.964351852,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
14:45.5,2.884953704,5.81,0.3,0,3,0,0.9,0,1,normal,nil
14:48.9,2.828240741,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
14:52.3,2.69212963,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
14:55.6,2.556018519,5.81,0.3,2.450000048,3,0.703240752,0.9,0,1,normal,nil
15:02.9,2.419907407,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
15:18.5,2.249768519,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
15:36.8,2.249768519,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
15:54.6,2.249768519,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
16:11.3,2.249768519,5.81,0.3,999,3,999,0.9,0,0,anomaly,DoS
16:26.7,2.249768519,5.81,0.3,0,3,0.181481481,0.9,0,1,normal,nil
16:40.8,2.136342593,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
16:54.3,1.603240741,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
17:07.5,1.126851852,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
17:19.9,0.627777778,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
17:32.7,5.777314815,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
17:45.9,5.289583333,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
17:58.1,4.813194444,5.81,0.3,2.450000048,3,0.249537036,0.9,0,1,normal,nil
18:11.1,4.359490741,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
18:24.0,3.883101852,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
18:37.0,3.508796296,5.81,0.3,0,3,0.294907421,0.9,0,1,normal,nil
18:49.0,3.418055556,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
18:53.9,2.987037037,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
18:57.5,2.794212963,5.81,0.3,2.450000048,3,0.703240752,0.9,0,1,normal,nil
19:00.6,2.658101852,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
19:04.1,2.567361111,5.81,0.3,0,3,0,0.9,0,1,normal,nil
19:07.6,2.533333333,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
19:11.2,2.38587963,5.81,0.3,2.450000048,3,0.453703701,0.9,0,1,normal,nil
19:14.9,2.238425926,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
19:18.3,2.102314815,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
19:21.5,2.000231481,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
19:27.1,1.966203704,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
19:32.0,1.739351852,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
19:37.2,1.55787037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
19:41.2,1.399074074,5.81,0.3,0,3,0.13611111,0.9,0,1,normal,nil
19:46.1,1.365046296,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
19:50.1,1.183564815,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
19:53.8,1.024768519,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
19:57.6,0.911342593,5.81,0.3,0,3,0,0.9,0,1,normal,nil
20:01.1,0.877314815,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
20:04.6,0.729861111,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
20:07.8,0.59375,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
20:10.9,0.468981481,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
20:14.5,0.366898148,5.81,0.3,0,3,0,0.9,0,1,normal,nil
20:17.4,0.33287037,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
20:20.7,0.298842593,5.81,0.3,0,3,0.340277791,0.9,0,0,normal,nil
20:23.9,5.8,5.81,0.3,0,3,0.340277791,0.9,0,1,normal,nil
20:26.9,5.765972222,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
20:30.3,5.652546296,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
20:33.4,5.527777778,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
20:36.4,5.437037037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
20:39.4,5.403009259,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
20:43.3,5.278240741,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
20:47.4,5.119444444,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
20:51.4,4.949305556,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
20:55.1,4.83587963,5.81,0.3,0,3,0.09074074,0.9,0,1,normal,nil
20:58.6,4.801851852,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
21:02.4,4.654398148,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
21:06.1,4.506944444,5.81,0.3,2.450000048,3,0.862037063,0.9,0,1,normal,nil
21:09.6,4.359490741,5.81,0.3,2.450000048,3,0.022685185,0.9,0,1,normal,nil
21:13.3,4.22337963,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
21:16.5,4.064583333,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
21:19.8,3.939814815,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
21:23.3,3.803703704,5.81,0.3,2.450000048,3,0.022685185,0.9,0,1,normal,nil
21:26.7,3.65625,5.81,0.3,2.450000048,3,0.249537036,0.9,0,1,normal,nil
21:30.1,3.520138889,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
21:33.9,3.372685185,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
21:37.4,3.225231481,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
21:40.9,3.08912037,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
21:44.4,2.941666667,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
21:47.8,2.794212963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
21:51.5,2.703472222,5.81,0.3,0,3,0,0.9,0,1,normal,nil
21:54.9,2.658101852,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
21:58.4,2.521990741,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
22:01.9,2.38587963,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
22:05.1,2.238425926,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
22:08.7,2.147685185,5.81,0.3,0,3,0,0.9,0,1,normal,nil
22:11.9,2.102314815,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
22:15.0,1.977546296,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
22:18.2,1.852777778,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
22:21.3,1.716666667,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
22:24.8,1.625925926,5.81,0.3,0,3,0,0.9,0,1,normal,nil
22:28.5,1.580555556,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
22:31.9,1.433101852,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
22:35.3,1.296990741,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
22:38.8,1.16087963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
22:42.3,1.070138889,5.81,0.3,0,3,0,0.9,0,1,normal,nil
22:45.7,1.024768519,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
22:49.3,0.888657407,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
22:53.0,0.741203704,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
22:56.4,0.59375,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
22:59.8,0.491666667,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
23:03.3,0.446296296,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
23:06.5,0.310185185,5.81,0.3,2.450000048,3,0.453703701,0.9,0,1,normal,nil
23:10.1,5.777314815,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
23:13.6,5.629861111,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
23:17.2,5.53912037,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
23:20.9,5.49375,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
23:24.6,5.357638889,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
23:28.1,5.210185185,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
23:31.8,5.062731481,5.81,0.3,2.450000048,3,0.022685185,0.9,0,1,normal,nil
23:35.4,4.915277778,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
23:38.9,4.767824074,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
23:42.9,4.62037037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
23:46.5,4.506944444,5.81,0.3,0,3,0,0.9,0,1,normal,nil
23:50.0,4.450231481,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
23:53.6,4.31412037,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
23:57.1,4.166666667,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
24:00.1,4.030555556,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
24:03.5,3.951157407,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
24:07.1,3.905787037,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
24:10.6,3.769675926,5.81,0.3,2.450000048,3,0.476388901,0.9,0,1,normal,nil
24:14.3,3.622222222,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
24:17.5,3.474768519,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
24:21.2,3.384027778,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
24:25.2,3.338657407,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
24:28.4,3.179861111,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
24:31.5,3.055092593,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
24:34.3,2.930324074,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
24:37.0,2.850925926,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
24:40.0,2.816898148,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
24:42.8,2.69212963,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
24:45.6,2.578703704,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
24:48.5,2.465277778,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
24:51.1,2.340509259,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
24:53.8,2.261111111,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
24:56.6,2.227083333,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
24:59.5,2.113657407,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
25:02.5,2.000231481,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
25:05.4,1.875462963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
25:08.5,1.796064815,5.81,0.3,0,3,0,0.9,0,1,normal,nil
25:11.4,1.750694444,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
25:14.6,1.625925926,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
25:17.8,1.501157407,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
