motor_status,timestamp,bottle_liquidlevel,tank_upperbound,flowlevel,bottle_lowerbound,tank_lowerbound,tank_liquidlevel,bottle_upperbound,sensor2_thresh
0,2021-05-04 16:20:34.731650,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.389583333333297,0.9,3.0
1,2021-05-04 16:20:37.487053,0.11342592537403107,5.81,0.0,0.0,0.3,0.310185185185149,0.9,3.0
0,2021-05-04 16:20:40.111148,0.22685185074806213,5.81,2.450000047683716,0.0,0.3,0.298842592592556,0.9,3.0
1,2021-05-04 16:20:42.870377,0.22685185074806213,5.81,2.450000047683716,0.0,0.3,5.8,0.9,3.0
1,2021-05-04 16:20:45.813946,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,5.76597222222222,0.9,3.0
1,2021-05-04 16:20:48.596110,0.5217592716217041,5.81,2.450000047683716,0.0,0.3,5.6525462962963,0.9,3.0
1,2021-05-04 16:20:51.358288,0.7712963223457336,5.81,2.450000047683716,0.0,0.3,5.53912037037038,0.9,3.0
0,2021-05-04 16:20:53.997812,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.42569444444446,0.9,3.0
1,2021-05-04 16:20:56.717015,0.022685185074806213,5.81,0.0,0.0,0.3,5.34629629629631,0.9,3.0
1,2021-05-04 16:20:59.479353,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,5.30092592592594,0.9,3.0
1,2021-05-04 16:21:02.254216,0.3629629611968994,5.81,2.450000047683716,0.0,0.3,5.18750000000002,0.9,3.0
1,2021-05-04 16:21:05.273996,0.657870352268219,5.81,2.450000047683716,0.0,0.3,5.07407407407409,0.9,3.0
0,2021-05-04 16:21:08.246549,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.94930555555557,0.9,3.0
1,2021-05-04 16:21:11.264219,0.0,5.81,0.0,0.0,0.3,4.86990740740742,0.9,3.0
1,2021-05-04 16:21:14.275084,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,4.82453703703705,0.9,3.0
1,2021-05-04 16:21:17.124812,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,4.69976851851853,0.9,3.0
1,2021-05-04 16:21:19.897500,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,4.5863425925926,0.9,3.0
1,2021-05-04 16:21:22.624525,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,4.47291666666667,0.9,3.0
0,2021-05-04 16:21:25.364565,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.35949074074075,0.9,3.0
1,2021-05-04 16:21:28.247158,0.04537037014961243,5.81,0.0,0.0,0.3,4.29143518518519,0.9,3.0
1,2021-05-04 16:21:30.978427,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,4.24606481481482,0.9,3.0
1,2021-05-04 16:21:33.733079,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,4.14398148148148,0.9,3.0
1,2021-05-04 16:21:36.440281,0.657870352268219,5.81,2.450000047683716,0.0,0.3,4.03055555555556,0.9,3.0
1,2021-05-04 16:21:39.160576,0.8393518328666687,5.81,2.450000047683716,0.0,0.3,3.91712962962963,0.9,3.0
1,2021-05-04 16:21:42.099686,0.0,5.81,2.450000047683716,0.0,0.3,3.8037037037037,0.9,3.0
1,2021-05-04 16:21:45.157997,0.24953703582286835,5.81,2.450000047683716,0.0,0.3,3.69027777777777,0.9,3.0
1,2021-05-04 16:21:48.129289,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,3.56550925925925,0.9,3.0
1,2021-05-04 16:21:51.226204,0.7032407522201538,5.81,2.450000047683716,0.0,0.3,3.44074074074073,0.9,3.0
0,2021-05-04 16:21:54.140087,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.31597222222221,0.9,3.0
1,2021-05-04 16:21:57.151360,0.0,5.81,0.0,0.0,0.3,3.23657407407407,0.9,3.0
1,2021-05-04 16:22:00.179424,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,3.20254629629629,0.9,3.0
1,2021-05-04 16:22:03.228239,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,3.07777777777777,0.9,3.0
1,2021-05-04 16:22:06.299121,0.635185182094574,5.81,2.450000047683716,0.0,0.3,2.95300925925925,0.9,3.0
1,2021-05-04 16:22:09.279095,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,2.82824074074073,0.9,3.0
0,2021-05-04 16:22:12.321306,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.70347222222221,0.9,3.0
1,2021-05-04 16:22:15.281271,0.13611111044883728,5.81,0.0,0.0,0.3,2.62407407407406,0.9,3.0
1,2021-05-04 16:22:18.136557,0.27222222089767456,5.81,2.450000047683716,0.0,0.3,2.59004629629628,0.9,3.0
1,2021-05-04 16:22:20.921478,0.45370370149612427,5.81,2.450000047683716,0.0,0.3,2.47662037037035,0.9,3.0
1,2021-05-04 16:22:23.827646,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,2.36319444444442,0.9,3.0
0,2021-05-04 16:22:26.657540,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.2384259259259,0.9,3.0
1,2021-05-04 16:22:29.482518,0.0,5.81,0.0,0.0,0.3,2.15902777777776,0.9,3.0
1,2021-05-04 16:22:32.221524,0.06805555522441864,5.81,2.450000047683716,0.0,0.3,2.12499999999998,0.9,3.0
1,2021-05-04 16:22:35.076704,0.29490742087364197,5.81,2.450000047683716,0.0,0.3,2.02291666666664,0.9,3.0
1,2021-05-04 16:22:38.055155,0.5217592716217041,5.81,2.450000047683716,0.0,0.3,1.90949074074071,0.9,3.0
1,2021-05-04 16:22:40.810306,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,1.79606481481479,0.9,3.0
0,2021-05-04 16:22:43.509680,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.69398148148145,0.9,3.0
1,2021-05-04 16:22:46.315102,0.0,5.81,0.0,0.0,0.3,1.6145833333333,0.9,3.0
1,2021-05-04 16:22:49.115924,0.06805555522441864,5.81,2.450000047683716,0.0,0.3,1.58055555555553,0.9,3.0
1,2021-05-04 16:22:51.892281,0.29490742087364197,5.81,2.450000047683716,0.0,0.3,1.47847222222219,0.9,3.0
1,2021-05-04 16:22:54.684250,0.5217592716217041,5.81,2.450000047683716,0.0,0.3,1.36504629629626,0.9,3.0
1,2021-05-04 16:22:57.730737,0.8166666626930237,5.81,2.450000047683716,0.0,0.3,1.25162037037034,0.9,3.0
0,2021-05-04 16:23:00.596699,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.12685185185182,0.9,3.0
1,2021-05-04 16:23:03.353624,0.022685185074806213,5.81,0.0,0.0,0.3,1.04745370370367,0.9,3.0
1,2021-05-04 16:23:06.229572,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,1.01342592592589,0.9,3.0
1,2021-05-04 16:23:09.163587,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,0.899999999999963,0.9,3.0
1,2021-05-04 16:23:12.228631,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,0.786574074074037,0.9,3.0
1,2021-05-04 16:23:15.118389,0.7939814925193787,5.81,2.450000047683716,0.0,0.3,0.661805555555519,0.9,3.0
0,2021-05-04 16:23:17.925326,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.548379629629593,0.9,3.0
1,2021-05-04 16:23:20.699622,0.06805555522441864,5.81,0.0,0.0,0.3,0.480324074074037,0.9,3.0
1,2021-05-04 16:23:23.617262,0.13611111044883728,5.81,2.450000047683716,0.0,0.3,0.44629629629626,0.9,3.0
1,2021-05-04 16:23:26.382496,0.3629629611968994,5.81,2.450000047683716,0.0,0.3,0.332870370370334,0.9,3.0
0,2021-05-04 16:23:29.109511,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,0.298842592592556,0.9,3.0
1,2021-05-04 16:23:31.942064,0.5898148417472839,5.81,0.0,0.0,0.3,5.8,0.9,3.0
1,2021-05-04 16:23:34.681827,0.657870352268219,5.81,2.450000047683716,0.0,0.3,5.76597222222222,0.9,3.0
1,2021-05-04 16:23:37.627735,0.8847222328186035,5.81,2.450000047683716,0.0,0.3,5.66388888888889,0.9,3.0
1,2021-05-04 16:23:40.538851,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,5.53912037037038,0.9,3.0
1,2021-05-04 16:23:43.456493,0.317592591047287,5.81,2.450000047683716,0.0,0.3,5.42569444444446,0.9,3.0
1,2021-05-04 16:23:46.305507,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,5.30092592592594,0.9,3.0
1,2021-05-04 16:23:49.186152,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,5.19884259259261,0.9,3.0
0,2021-05-04 16:23:52.012575,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.07407407407409,0.9,3.0
1,2021-05-04 16:23:55.037478,0.0,5.81,0.0,0.0,0.3,4.99467592592594,0.9,3.0
1,2021-05-04 16:23:57.908110,0.06805555522441864,5.81,2.450000047683716,0.0,0.3,4.96064814814816,0.9,3.0
1,2021-05-04 16:24:00.772833,0.317592591047287,5.81,2.450000047683716,0.0,0.3,4.83587962962964,0.9,3.0
1,2021-05-04 16:24:03.537128,0.5671296119689941,5.81,2.450000047683716,0.0,0.3,4.72245370370371,0.9,3.0
1,2021-05-04 16:24:06.806058,0.8393518328666687,5.81,2.450000047683716,0.0,0.3,4.60902777777779,0.9,3.0
1,2021-05-04 16:24:11.553046,0.04537037014961243,5.81,2.450000047683716,0.0,0.3,4.47291666666667,0.9,3.0
1,2021-05-04 16:24:15.114977,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,4.2800925925926,0.9,3.0
1,2021-05-04 16:24:19.636044,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,4.13263888888889,0.9,3.0
0,2021-05-04 16:24:23.219459,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.95115740740741,0.9,3.0
1,2021-05-04 16:24:26.371746,0.04537037014961243,5.81,0.0,0.0,0.3,3.86041666666667,0.9,3.0
1,2021-05-04 16:24:29.634403,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,3.81504629629629,0.9,3.0
1,2021-05-04 16:24:33.147258,0.4990740716457367,5.81,2.450000047683716,0.0,0.3,3.67893518518518,0.9,3.0
1,2021-05-04 16:24:36.474854,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,3.54282407407407,0.9,3.0
0,2021-05-04 16:24:39.792709,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.40671296296296,0.9,3.0
1,2021-05-04 16:24:43.262192,0.022685185074806213,5.81,0.0,0.0,0.3,3.31597222222221,0.9,3.0
1,2021-05-04 16:24:46.714111,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,3.28194444444444,0.9,3.0
1,2021-05-04 16:24:49.852164,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,3.13449074074073,0.9,3.0
1,2021-05-04 16:24:52.788488,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,3.00972222222221,0.9,3.0
0,2021-05-04 16:24:55.741646,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.89629629629628,0.9,3.0
1,2021-05-04 16:24:58.624633,0.0,5.81,0.0,0.0,0.3,2.81689814814813,0.9,3.0
1,2021-05-04 16:25:01.742995,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,2.78287037037036,0.9,3.0
1,2021-05-04 16:25:04.636555,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,2.65810185185184,0.9,3.0
1,2021-05-04 16:25:07.557304,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,2.54467592592591,0.9,3.0
1,2021-05-04 16:25:10.612285,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,2.41990740740739,0.9,3.0
1,2021-05-04 16:25:14.037382,0.0,5.81,2.450000047683716,0.0,0.3,2.29513888888887,0.9,3.0
1,2021-05-04 16:25:17.537098,0.27222222089767456,5.81,2.450000047683716,0.0,0.3,2.15902777777776,0.9,3.0
1,2021-05-04 16:25:21.274416,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,2.02291666666664,0.9,3.0
1,2021-05-04 16:25:24.529610,0.8166666626930237,5.81,2.450000047683716,0.0,0.3,1.86412037037034,0.9,3.0
0,2021-05-04 16:25:27.407831,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.73935185185182,0.9,3.0
1,2021-05-04 16:25:30.235666,0.11342592537403107,5.81,0.0,0.0,0.3,1.64861111111108,0.9,3.0
1,2021-05-04 16:25:33.121972,0.22685185074806213,5.81,2.450000047683716,0.0,0.3,1.6145833333333,0.9,3.0
1,2021-05-04 16:25:36.102109,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,1.48981481481478,0.9,3.0
1,2021-05-04 16:25:39.183142,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,1.37638888888886,0.9,3.0
0,2021-05-04 16:25:42.166193,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.25162037037034,0.9,3.0
1,2021-05-04 16:25:45.066883,0.0,5.81,0.0,0.0,0.3,1.17222222222219,0.9,3.0
1,2021-05-04 16:25:47.862109,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,1.13819444444441,0.9,3.0
1,2021-05-04 16:25:50.887759,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,1.02476851851848,0.9,3.0
1,2021-05-04 16:25:53.907975,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,0.899999999999963,0.9,3.0
1,2021-05-04 16:25:56.744227,0.8166666626930237,5.81,2.450000047683716,0.0,0.3,0.775231481481445,0.9,3.0
0,2021-05-04 16:25:59.706617,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.661805555555519,0.9,3.0
1,2021-05-04 16:26:02.610429,0.06805555522441864,5.81,0.0,0.0,0.3,0.571064814814778,0.9,3.0
1,2021-05-04 16:26:05.576194,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,0.548379629629593,0.9,3.0
1,2021-05-04 16:26:08.621624,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,0.423611111111074,0.9,3.0
0,2021-05-04 16:26:11.268381,0.635185182094574,5.81,2.450000047683716,0.0,0.3,0.298842592592556,0.9,3.0
1,2021-05-04 16:26:14.193115,0.635185182094574,5.81,2.450000047683716,0.0,0.3,5.8,0.9,3.0
1,2021-05-04 16:26:17.267583,0.7939814925193787,5.81,2.450000047683716,0.0,0.3,5.75462962962963,0.9,3.0
0,2021-05-04 16:26:20.270258,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.62986111111112,0.9,3.0
1,2021-05-04 16:26:23.373044,0.022685185074806213,5.81,0.0,0.0,0.3,5.55046296296297,0.9,3.0
1,2021-05-04 16:26:26.755359,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,5.5050925925926,0.9,3.0
1,2021-05-04 16:26:29.920142,0.45370370149612427,5.81,2.450000047683716,0.0,0.3,5.3689814814815,0.9,3.0
1,2021-05-04 16:26:33.020381,0.657870352268219,5.81,2.450000047683716,0.0,0.3,5.24421296296298,0.9,3.0
0,2021-05-04 16:26:36.004388,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.10810185185187,0.9,3.0
1,2021-05-04 16:26:38.943110,0.0,5.81,0.0,0.0,0.3,5.02870370370372,0.9,3.0
1,2021-05-04 16:26:41.781051,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,4.98333333333335,0.9,3.0
1,2021-05-04 16:26:44.592985,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,4.86990740740742,0.9,3.0
1,2021-05-04 16:26:47.758319,0.5671296119689941,5.81,2.450000047683716,0.0,0.3,4.75648148148149,0.9,3.0
1,2021-05-04 16:26:50.638456,0.8847222328186035,5.81,2.450000047683716,0.0,0.3,4.63171296296297,0.9,3.0
0,2021-05-04 16:26:53.432433,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.50694444444445,0.9,3.0
1,2021-05-04 16:26:56.423766,0.09074074029922485,5.81,0.0,0.0,0.3,4.4275462962963,0.9,3.0
1,2021-05-04 16:26:59.333042,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,4.38217592592593,0.9,3.0
1,2021-05-04 16:27:02.322524,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,4.26875,0.9,3.0
1,2021-05-04 16:27:05.830268,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,4.14398148148148,0.9,3.0
0,2021-05-04 16:27:09.102664,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.00787037037037,0.9,3.0
1,2021-05-04 16:27:12.434415,0.0,5.81,0.0,0.0,0.3,3.91712962962963,0.9,3.0
1,2021-05-04 16:27:15.891913,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,3.87175925925926,0.9,3.0
1,2021-05-04 16:27:19.039489,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,3.73564814814815,0.9,3.0
1,2021-05-04 16:27:22.170141,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,3.61087962962963,0.9,3.0
1,2021-05-04 16:27:25.106798,0.8847222328186035,5.81,2.450000047683716,0.0,0.3,3.47476851851851,0.9,3.0
1,2021-05-04 16:27:27.975981,0.022685185074806213,5.81,2.450000047683716,0.0,0.3,3.34999999999999,0.9,3.0
1,2021-05-04 16:27:30.855075,0.29490742087364197,5.81,2.450000047683716,0.0,0.3,3.23657407407407,0.9,3.0
1,2021-05-04 16:27:33.870170,0.5217592716217041,5.81,2.450000047683716,0.0,0.3,3.12314814814814,0.9,3.0
1,2021-05-04 16:27:36.824334,0.7712963223457336,5.81,2.450000047683716,0.0,0.3,2.99837962962962,0.9,3.0
0,2021-05-04 16:27:39.889447,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.8736111111111,0.9,3.0
1,2021-05-04 16:27:43.085465,0.022685185074806213,5.81,0.0,0.0,0.3,2.79421296296295,0.9,3.0
1,2021-05-04 16:27:46.268391,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,2.74884259259258,0.9,3.0
1,2021-05-04 16:27:49.513239,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,2.61273148148146,0.9,3.0
1,2021-05-04 16:27:53.047216,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,2.48796296296294,0.9,3.0
0,2021-05-04 16:27:56.395373,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.34050925925924,0.9,3.0
1,2021-05-04 16:27:59.632627,0.0,5.81,0.0,0.0,0.3,2.2497685185185,0.9,3.0
1,2021-05-04 16:28:02.889345,0.1814814805984497,5.81,2.450000047683716,0.0,0.3,2.20439814814813,0.9,3.0
1,2021-05-04 16:28:05.926006,0.3629629611968994,5.81,2.450000047683716,0.0,0.3,2.07962962962961,0.9,3.0
1,2021-05-04 16:28:08.869384,0.635185182094574,5.81,2.450000047683716,0.0,0.3,1.95486111111109,0.9,3.0
1,2021-05-04 16:28:11.855557,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,1.84143518518516,0.9,3.0
0,2021-05-04 16:28:15.072469,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.72800925925923,0.9,3.0
1,2021-05-04 16:28:18.342134,0.11342592537403107,5.81,0.0,0.0,0.3,1.64861111111108,0.9,3.0
1,2021-05-04 16:28:21.741456,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,1.60324074074071,0.9,3.0
1,2021-05-04 16:28:24.712362,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,1.4671296296296,0.9,3.0
1,2021-05-04 16:28:27.621977,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,1.35370370370367,0.9,3.0
0,2021-05-04 16:28:30.611748,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.22893518518515,0.9,3.0
1,2021-05-04 16:28:33.452729,0.0,5.81,0.0,0.0,0.3,1.16087962962959,0.9,3.0
1,2021-05-04 16:28:36.308400,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,1.12685185185182,0.9,3.0
1,2021-05-04 16:28:39.241162,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,1.01342592592589,0.9,3.0
1,2021-05-04 16:28:42.301901,0.5444444417953491,5.81,2.450000047683716,0.0,0.3,0.888657407407371,0.9,3.0
1,2021-05-04 16:28:45.376384,0.8393518328666687,5.81,2.450000047683716,0.0,0.3,0.763888888888852,0.9,3.0
1,2021-05-04 16:28:48.435529,0.0,5.81,2.450000047683716,0.0,0.3,0.639120370370334,0.9,3.0
1,2021-05-04 16:28:51.384035,0.27222222089767456,5.81,2.450000047683716,0.0,0.3,0.514351851851815,0.9,3.0
1,2021-05-04 16:28:54.262220,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,0.400925925925889,0.9,3.0
0,2021-05-04 16:28:57.064035,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,0.298842592592556,0.9,3.0
1,2021-05-04 16:29:00.139936,0.6805555820465088,5.81,0.0,0.0,0.3,5.8,0.9,3.0
1,2021-05-04 16:29:03.343389,0.7712963223457336,5.81,0.0,0.0,0.3,5.76597222222222,0.9,3.0
0,2021-05-04 16:29:06.656282,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.64120370370371,0.9,3.0
1,2021-05-04 16:29:09.978571,0.09074074029922485,5.81,0.0,0.0,0.3,5.53912037037038,0.9,3.0
1,2021-05-04 16:29:12.963940,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,5.5050925925926,0.9,3.0
1,2021-05-04 16:29:15.984552,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,5.38032407407409,0.9,3.0
1,2021-05-04 16:29:19.032188,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,5.26689814814817,0.9,3.0
0,2021-05-04 16:29:21.914491,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.14212962962965,0.9,3.0
1,2021-05-04 16:29:24.817506,0.0,5.81,0.0,0.0,0.3,5.0513888888889,0.9,3.0
1,2021-05-04 16:29:28.020629,0.13611111044883728,5.81,2.450000047683716,0.0,0.3,5.01736111111112,0.9,3.0
1,2021-05-04 16:29:31.142988,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,4.88125000000001,0.9,3.0
1,2021-05-04 16:29:34.311500,0.612500011920929,5.81,2.450000047683716,0.0,0.3,4.75648148148149,0.9,3.0
1,2021-05-04 16:29:37.250559,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,4.63171296296297,0.9,3.0
1,2021-05-04 16:29:40.212773,0.022685185074806213,5.81,2.450000047683716,0.0,0.3,4.51828703703704,0.9,3.0
1,2021-05-04 16:29:43.202078,0.29490742087364197,5.81,2.450000047683716,0.0,0.3,4.39351851851852,0.9,3.0
1,2021-05-04 16:29:47.058224,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,4.26875,0.9,3.0
1,2021-05-04 16:29:50.098109,0.7939814925193787,5.81,2.450000047683716,0.0,0.3,4.10995370370371,0.9,3.0
0,2021-05-04 16:29:53.040509,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.99652777777778,0.9,3.0
1,2021-05-04 16:29:56.254000,0.04537037014961243,5.81,0.0,0.0,0.3,3.91712962962963,0.9,3.0
1,2021-05-04 16:29:59.296336,0.13611111044883728,5.81,2.450000047683716,0.0,0.3,3.87175925925926,0.9,3.0
1,2021-05-04 16:30:02.391223,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,3.74699074074074,0.9,3.0
1,2021-05-04 16:30:05.423576,0.657870352268219,5.81,2.450000047683716,0.0,0.3,3.62222222222222,0.9,3.0
0,2021-05-04 16:30:08.360552,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.4974537037037,0.9,3.0
1,2021-05-04 16:30:11.509502,0.0,5.81,0.0,0.0,0.3,3.40671296296296,0.9,3.0
1,2021-05-04 16:30:14.682661,0.1814814805984497,5.81,2.450000047683716,0.0,0.3,3.36134259259259,0.9,3.0
1,2021-05-04 16:30:17.718954,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,3.23657407407407,0.9,3.0
1,2021-05-04 16:30:20.575577,0.612500011920929,5.81,2.450000047683716,0.0,0.3,3.11180555555555,0.9,3.0
1,2021-05-04 16:30:23.831820,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,2.99837962962962,0.9,3.0
1,2021-05-04 16:30:27.005078,0.0,5.81,2.450000047683716,0.0,0.3,2.8622685185185,0.9,3.0
1,2021-05-04 16:30:29.905412,0.22685185074806213,5.81,2.450000047683716,0.0,0.3,2.73749999999998,0.9,3.0
1,2021-05-04 16:30:32.789231,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,2.62407407407406,0.9,3.0
1,2021-05-04 16:30:35.673493,0.7032407522201538,5.81,2.450000047683716,0.0,0.3,2.51064814814813,0.9,3.0
0,2021-05-04 16:30:38.604935,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.3972222222222,0.9,3.0
1,2021-05-04 16:30:41.716366,0.0,5.81,0.0,0.0,0.3,2.31782407407405,0.9,3.0
1,2021-05-04 16:30:45.134113,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,2.28379629629628,0.9,3.0
1,2021-05-04 16:30:48.784014,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,2.14768518518516,0.9,3.0
1,2021-05-04 16:30:52.279489,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,2.00023148148146,0.9,3.0
0,2021-05-04 16:30:55.274062,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.85277777777775,0.9,3.0
1,2021-05-04 16:30:58.725469,0.0,5.81,0.0,0.0,0.3,1.7733796296296,0.9,3.0
1,2021-05-04 16:31:01.559872,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,1.72800925925923,0.9,3.0
1,2021-05-04 16:31:04.384594,0.3629629611968994,5.81,2.450000047683716,0.0,0.3,1.60324074074071,0.9,3.0
1,2021-05-04 16:31:07.322297,0.635185182094574,5.81,2.450000047683716,0.0,0.3,1.48981481481478,0.9,3.0
1,2021-05-04 16:31:10.196203,0.8166666626930237,5.81,2.450000047683716,0.0,0.3,1.37638888888886,0.9,3.0
0,2021-05-04 16:31:13.016504,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.25162037037034,0.9,3.0
1,2021-05-04 16:31:16.167794,0.06805555522441864,5.81,0.0,0.0,0.3,1.18356481481478,0.9,3.0
1,2021-05-04 16:31:19.475807,0.24953703582286835,5.81,2.450000047683716,0.0,0.3,1.13819444444441,0.9,3.0
1,2021-05-04 16:31:22.705652,0.4990740716457367,5.81,2.450000047683716,0.0,0.3,1.01342592592589,0.9,3.0
1,2021-05-04 16:31:25.929272,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,0.877314814814778,0.9,3.0
0,2021-05-04 16:31:29.094901,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.741203703703667,0.9,3.0
1,2021-05-04 16:31:32.435398,0.022685185074806213,5.81,0.0,0.0,0.3,0.661805555555519,0.9,3.0
1,2021-05-04 16:31:35.737760,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,0.616435185185149,0.9,3.0
1,2021-05-04 16:31:39.049330,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,0.480324074074037,0.9,3.0
1,2021-05-04 16:31:42.114927,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,0.344212962962926,0.9,3.0
0,2021-05-04 16:31:45.884947,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.298842592592556,0.9,3.0
1,2021-05-04 16:31:49.388227,0.0,5.81,0.0,0.0,0.3,5.8,0.9,3.0
1,2021-05-04 16:31:52.665561,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,5.76597222222222,0.9,3.0
1,2021-05-04 16:31:55.984866,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,5.62986111111112,0.9,3.0
