motor_status,timestamp,ub_tank,lb_bottle,ub_bottle,flowlevel,ll_tank,ll_bottle,lb_tank,sensor2_thresh
1,2021-05-03 20:48:17.802398,5.81,0.0,0.9,2.450000047683716,4.29143518518519,0.657870352268219,0.3,3.0
1,2021-05-03 20:48:20.552113,5.81,0.0,0.9,2.450000047683716,4.17800925925926,0.8393518328666687,0.3,3.0
0,2021-05-03 20:48:23.580537,5.81,0.0,0.9,2.450000047683716,4.06458333333333,0.9074074029922485,0.3,3.0
1,2021-05-03 20:48:26.729722,5.81,0.0,0.9,0.0,3.98518518518519,0.06805555522441864,0.3,3.0
1,2021-05-03 20:48:29.821200,5.81,0.0,0.9,2.450000047683716,3.93981481481481,0.22685185074806213,0.3,3.0
1,2021-05-03 20:48:32.886009,5.81,0.0,0.9,2.450000047683716,3.81504629629629,0.45370370149612427,0.3,3.0
1,2021-05-03 20:48:35.966318,5.81,0.0,0.9,2.450000047683716,3.70162037037037,0.6805555820465088,0.3,3.0
0,2021-05-03 20:48:38.742768,5.81,0.0,0.9,2.450000047683716,3.57685185185185,0.9074074029922485,0.3,3.0
1,2021-05-03 20:48:41.656215,5.81,0.0,0.9,0.0,3.4974537037037,0.0,0.3,3.0
1,2021-05-03 20:48:45.646007,5.81,0.0,0.9,2.450000047683716,3.45208333333333,0.11342592537403107,0.3,3.0
1,2021-05-03 20:48:49.467521,5.81,0.0,0.9,2.450000047683716,3.30462962962962,0.4763889014720917,0.3,3.0
1,2021-05-03 20:48:52.357027,5.81,0.0,0.9,2.450000047683716,3.14583333333332,0.7259259223937988,0.3,3.0
0,2021-05-03 20:48:55.285899,5.81,0.0,0.9,2.450000047683716,3.0324074074074,0.9074074029922485,0.3,3.0
1,2021-05-03 20:48:58.143687,5.81,0.0,0.9,0.0,2.94166666666665,0.0,0.3,3.0
1,2021-05-03 20:49:01.034775,5.81,0.0,0.9,2.450000047683716,2.90763888888888,0.09074074029922485,0.3,3.0
1,2021-05-03 20:49:04.015091,5.81,0.0,0.9,2.450000047683716,2.79421296296295,0.3402777910232544,0.3,3.0
1,2021-05-03 20:49:06.824451,5.81,0.0,0.9,2.450000047683716,2.68078703703702,0.5444444417953491,0.3,3.0
1,2021-05-03 20:49:09.635418,5.81,0.0,0.9,2.450000047683716,2.56736111111109,0.7939814925193787,0.3,3.0
0,2021-05-03 20:49:12.665647,5.81,0.0,0.9,2.450000047683716,2.45393518518517,0.9074074029922485,0.3,3.0
1,2021-05-03 20:49:15.639190,5.81,0.0,0.9,0.0,2.36319444444442,0.04537037014961243,0.3,3.0
1,2021-05-03 20:49:18.392332,5.81,0.0,0.9,2.450000047683716,2.32916666666665,0.13611111044883728,0.3,3.0
1,2021-05-03 20:49:21.279320,5.81,0.0,0.9,2.450000047683716,2.21574074074072,0.3856481611728668,0.3,3.0
1,2021-05-03 20:49:24.269154,5.81,0.0,0.9,2.450000047683716,2.0909722222222,0.612500011920929,0.3,3.0
1,2021-05-03 20:49:27.039248,5.81,0.0,0.9,2.450000047683716,1.96620370370368,0.8620370626449585,0.3,3.0
0,2021-05-03 20:49:29.926398,5.81,0.0,0.9,2.450000047683716,1.85277777777775,0.9074074029922485,0.3,3.0
1,2021-05-03 20:49:32.816518,5.81,0.0,0.9,0.0,1.7733796296296,0.11342592537403107,0.3,3.0
1,2021-05-03 20:49:35.701523,5.81,0.0,0.9,2.450000047683716,1.72800925925923,0.20416666567325592,0.3,3.0
1,2021-05-03 20:49:38.568717,5.81,0.0,0.9,2.450000047683716,1.6145833333333,0.43101853132247925,0.3,3.0
1,2021-05-03 20:49:41.415423,5.81,0.0,0.9,2.450000047683716,1.50115740740738,0.6805555820465088,0.3,3.0
0,2021-05-03 20:49:44.363663,5.81,0.0,0.9,2.450000047683716,1.38773148148145,0.9074074029922485,0.3,3.0
1,2021-05-03 20:49:47.409233,5.81,0.0,0.9,0.0,1.31967592592589,0.0,0.3,3.0
1,2021-05-03 20:49:50.440366,5.81,0.0,0.9,2.450000047683716,1.27430555555552,0.11342592537403107,0.3,3.0
1,2021-05-03 20:49:53.303970,5.81,0.0,0.9,2.450000047683716,1.149537037037,0.3629629611968994,0.3,3.0
1,2021-05-03 20:49:56.147671,5.81,0.0,0.9,2.450000047683716,1.04745370370367,0.5671296119689941,0.3,3.0
1,2021-05-03 20:49:59.087070,5.81,0.0,0.9,2.450000047683716,0.922685185185148,0.8166666626930237,0.3,3.0
0,2021-05-03 20:50:01.988199,5.81,0.0,0.9,2.450000047683716,0.809259259259222,0.9074074029922485,0.3,3.0
1,2021-05-03 20:50:04.805549,5.81,0.0,0.9,0.0,0.718518518518482,0.06805555522441864,0.3,3.0
1,2021-05-03 20:50:07.664284,5.81,0.0,0.9,2.450000047683716,0.684490740740704,0.1587962955236435,0.3,3.0
1,2021-05-03 20:50:10.526706,5.81,0.0,0.9,2.450000047683716,0.571064814814778,0.3856481611728668,0.3,3.0
1,2021-05-03 20:50:13.579063,5.81,0.0,0.9,2.450000047683716,0.457638888888852,0.612500011920929,0.3,3.0
1,2021-05-03 20:50:16.424291,5.81,0.0,0.9,2.450000047683716,0.332870370370334,0.8393518328666687,0.3,3.0
0,2021-05-03 20:50:19.444053,5.81,0.0,0.9,2.450000047683716,0.298842592592556,0.9074074029922485,0.3,3.0
1,2021-05-03 20:50:22.254920,5.81,0.0,0.9,0.0,5.8,0.0,0.3,3.0
1,2021-05-03 20:50:25.315290,5.81,0.0,0.9,2.450000047683716,5.75462962962963,0.1587962955236435,0.3,3.0
1,2021-05-03 20:50:28.392495,5.81,0.0,0.9,2.450000047683716,5.62986111111112,0.43101853132247925,0.3,3.0
1,2021-05-03 20:50:31.490175,5.81,0.0,0.9,2.450000047683716,5.5164351851852,0.657870352268219,0.3,3.0
0,2021-05-03 20:50:34.455906,5.81,0.0,0.9,2.450000047683716,5.39166666666668,0.9074074029922485,0.3,3.0
